Windows 7 SP 1
Version 6.1.7601 (cmd->"ver")
ntdll.dll

Name	Address	Ordinal
NtWaitForSingleObject	0000000078EB98E0	567
NtWaitForWorkViaWorkerFactory	0000000078EBB1A0	568
NtWaitHighEventPair	0000000078EBB1B0	569
NtWaitLowEventPair	0000000078EBB1C0	570
NtWorkerFactoryWorkerReady	0000000078EBB1D0	571
NtWriteFile	0000000078EB9920	572
NtWriteFileGather	0000000078EB9A50	573
NtWriteRequestData	0000000078EB9E10	574
NtWriteVirtualMemory	0000000078EB9C40	575
NtYieldExecution	0000000078EB9D00	576
NtdllDefWindowProc_A	0000000078EA6938	577
NtdllDefWindowProc_W	0000000078EA6948	578
NtdllDialogWndProc_A	0000000078EA69D8	579
NtdllDialogWndProc_W	0000000078EA69E8	580
PfxFindPrefix	0000000078EF4220	581
PfxInitialize	0000000078EF4420	582
PfxInsertPrefix	0000000078EF4300	583
PfxRemovePrefix	0000000078EFF1E0	584
RtlAbortRXact	0000000078E9BA30	585
RtlAbsoluteToSelfRelativeSD	0000000078E9A430	586
RtlAcquirePebLock	0000000078E82620	587
RtlAcquirePrivilege	0000000078F2E140	588
RtlAcquireReleaseSRWLockExclusive	0000000078F0B830	589
RtlAcquireResourceExclusive	0000000078EA4360	590
RtlAcquireResourceShared	0000000078EA4A10	591
RtlAcquireSRWLockExclusive	0000000078E6B780	592
RtlAcquireSRWLockShared	0000000078E8B110	593
RtlActivateActivationContext	0000000078E5B530	594
RtlActivateActivationContextEx	0000000078E5B710	595
RtlActivateActivationContextUnsafeFast	0000000078E87370	596
RtlAddAccessAllowedAce	0000000078E68E90	597
RtlAddAccessAllowedAceEx	0000000078E9A8E0	598
RtlAddAccessAllowedObjectAce	0000000078F04720	599
RtlAddAccessDeniedAce	0000000078E9D4E0	600
RtlAddAccessDeniedAceEx	0000000078F04800	601
RtlAddAccessDeniedObjectAce	0000000078F046C0	602
RtlAddAce	0000000078E98D20	603
RtlAddActionToRXact	0000000078F309C0	604
RtlAddAtomToAtomTable	0000000078F2DF60	605
RtlAddAttributeActionToRXact	0000000078F28440	606
RtlAddAuditAccessAce	0000000078F047C0	607
RtlAddAuditAccessAceEx	0000000078F04780	608
RtlAddAuditAccessObjectAce	0000000078F04630	609
RtlAddCompoundAce	0000000078EFE030	610
RtlAddFunctionTable	0000000078F27400	611
RtlAddIntegrityLabelToBoundaryDescriptor	0000000078F270D0	612
RtlAddMandatoryAce	0000000078E98AB0	613
RtlAddRefActivationContext	0000000078E91D10	614
RtlAddRefMemoryStream	0000000078EF2510	615
RtlAddSIDToBoundaryDescriptor	0000000078F27210	616
RtlAddVectoredContinueHandler	0000000078F31690	617
RtlAddVectoredExceptionHandler	0000000078F31680	618
RtlAddressInSectionTable	0000000078EFDC50	619
RtlAdjustPrivilege	0000000078EA20D0	620
RtlAllocateActivationContextStack	0000000078E92290	621
RtlAllocateAndInitializeSid	0000000078E68C80	622
RtlAllocateHandle	0000000078EA3B70	623
RtlAllocateHeap	0000000078E77890	624
RtlAllocateMemoryBlockLookaside	0000000078F740A0	625
RtlAllocateMemoryZone	0000000078F74010	626
RtlAnsiCharToUnicodeChar	0000000078E7F130	627
RtlAnsiStringToUnicodeSize	0000000078EFD580	628
RtlAnsiStringToUnicodeString	0000000078E7ED30	629
RtlAppendAsciizToString	0000000078EF2E90	630
RtlAppendPathElement	0000000078F066C0	631
RtlAppendStringToString	0000000078EF2E30	632
RtlAppendUnicodeStringToString	0000000078E6C0C0	633
RtlAppendUnicodeToString	0000000078E6B120	634
RtlApplicationVerifierStop	0000000078F1C290	635
RtlApplyRXact	0000000078F17350	636
RtlApplyRXactNoFlush	0000000078F17320	637
RtlAreAllAccessesGranted	0000000078EA3280	638
RtlAreAnyAccessesGranted	0000000078EF39A0	639
RtlAreBitsClear	0000000078EF28F0	640
RtlAreBitsSet	0000000078E60C30	641
RtlAssert	0000000078F04410	642
RtlBarrier	0000000078EF2780	643
RtlBarrierForDelete	0000000078EFCF30	644
RtlCancelTimer	0000000078F1BF20	645
RtlCaptureContext	0000000078EBB6E0	646
RtlCaptureStackBackTrace	0000000078E9C3C0	647
RtlCharToInteger	0000000078EF2570	648
RtlCheckForOrphanedCriticalSections	0000000078EA04D0	649
RtlCheckRegistryKey	0000000078F3ECE0	650
RtlCheckSandboxedToken	0000000078EB8858	651
RtlCleanUpTEBLangLists	0000000078E941F0	652
RtlClearAllBits	0000000078EA3310	653
RtlClearBits	0000000078E60CC0	654
RtlCloneMemoryStream	0000000078EF6F00	655
RtlCloneUserProcess	0000000078F19820	656
RtlCmDecodeMemIoResource	0000000078EF1C40	657
RtlCmEncodeMemIoResource	0000000078EF1D50	658
RtlCommitDebugInfo	0000000078F01170	659
RtlCommitMemoryStream	0000000078EF6F00	660
RtlCompactHeap	0000000078F3DAE0	661
RtlCompareAltitudes	0000000078EF12E0	662
RtlCompareMemory	0000000078EBBC90	663
RtlCompareMemoryUlong	0000000078EBBD40	664
RtlCompareString	0000000078EFD490	665
RtlCompareUnicodeString	0000000078E82340	666
RtlCompareUnicodeStrings	0000000078E82240	667
RtlCompleteProcessCloning	0000000078F19500	668
RtlCompressBuffer	0000000078EF1210	669
RtlComputeCrc32	0000000078EF1070	670
RtlComputeImportTableHash	0000000078F28E70	671
RtlComputePrivatizedDllName_U	0000000078F01920	672
RtlConnectToSm	0000000078EFC360	673
RtlConsoleMultiByteToUnicodeN	0000000078E9B520	674
RtlContractHashTable	0000000078EA2690	675
RtlConvertExclusiveToShared	0000000078F18D40	676
RtlConvertLCIDToString	0000000078F3EA40	677
RtlConvertSharedToExclusive	0000000078EA2C20	678
RtlConvertSidToUnicodeString	0000000078E6F320	679
RtlConvertToAutoInheritSecurityObject	0000000078F31FD0	680
RtlConvertUiListToApiList	0000000078F29A40	681
RtlCopyContext	0000000078F03FC0	682
RtlCopyExtendedContext	0000000078F08BE0	683
RtlCopyLuid	0000000078EA36D0	684
RtlCopyLuidAndAttributesArray	0000000078EF3AD0	685
RtlCopyMappedMemory	0000000078F03F90	686
RtlCopyMemory	0000000078EA6FD0	687
RtlCopyMemoryNonTemporal	0000000078EBBD80	688
RtlCopyMemoryStreamTo	0000000078EF6F00	689
RtlCopyOutOfProcessMemoryStreamTo	0000000078EF6F00	690
RtlCopySecurityDescriptor	0000000078E99E70	691
RtlCopySid	0000000078E98E70	692
RtlCopySidAndAttributesArray	0000000078EFEF70	693
RtlCopyString	0000000078EA2860	694
RtlCopyUnicodeString	0000000078EA3E80	695
RtlCreateAcl	0000000078EA3A60	696
RtlCreateActivationContext	0000000078E9CC30	697
RtlCreateAndSetSD	0000000078F29FC0	698
RtlCreateAtomTable	0000000078E99A70	699
RtlCreateBootStatusDataFile	0000000078F2D830	700
RtlCreateBoundaryDescriptor	0000000078F27350	701
RtlCreateEnvironment	0000000078E999E0	702
RtlCreateEnvironmentEx	0000000078E95C10	703
RtlCreateHashTable	0000000078F34EA0	704
RtlCreateHeap	0000000078F350E0	705
RtlCreateMemoryBlockLookaside	0000000078F19130	706
RtlCreateMemoryZone	0000000078EFDB20	707
RtlCreateProcessParameters	0000000078E5D270	708
RtlCreateProcessParametersEx	0000000078E6A190	709
RtlCreateProcessReflection	0000000078F47CF0	710
RtlCreateQueryDebugBuffer	0000000078EF64A0	711
RtlCreateRegistryKey	0000000078F3ECA0	712
RtlCreateSecurityDescriptor	0000000078EA38F0	713
RtlCreateServiceSid	0000000078E9D1E0	714
RtlCreateSystemVolumeInformationFolder	0000000078F349B0	715
RtlCreateTagHeap	0000000078EA1480	716
RtlCreateTimer	0000000078E5DF90	717
RtlCreateTimerQueue	0000000078F2BF90	718
RtlCreateUmsCompletionList	0000000078F292D0	719
RtlCreateUmsThread	0000000078EF6290	720
RtlCreateUmsThreadContext	0000000078F29110	721
RtlCreateUnicodeString	0000000078E91FD0	722
RtlCreateUnicodeStringFromAsciiz	0000000078E86DE0	723
RtlCreateUserProcess	0000000078E9F4D0	724
RtlCreateUserSecurityObject	0000000078F33F00	725
RtlCreateUserStack	0000000078E94B50	726
RtlCreateUserThread	0000000078E9D460	727
RtlCreateVirtualAccountSid	0000000078F3E5D0	728
RtlCultureNameToLCID	0000000078E6FBC0	729
RtlCustomCPToUnicodeN	0000000078EF4FE0	730
RtlCutoverTimeToSystemTime	0000000078F0A2E0	731
RtlDeCommitDebugInfo	0000000078F01160	732
RtlDeNormalizeProcessParams	0000000078E5D2E0	733
RtlDeactivateActivationContext	0000000078E5B310	734
RtlDeactivateActivationContextUnsafeFast	0000000078E87780	735
RtlDebugPrintTimes	0000000078EF6F10	736
RtlDecodePointer	0000000078E9BC70	737
RtlDecodeSystemPointer	0000000078EA3870	738
RtlDecompressBuffer	0000000078EF1190	739
RtlDecompressFragment	0000000078EF1100	740
RtlDefaultNpAcl	0000000078F29CC0	741
RtlDelete	0000000078E9DCD0	742
RtlDeleteAce	0000000078EFE1A0	743
RtlDeleteAtomFromAtomTable	0000000078F17080	744
RtlDeleteBarrier	0000000078EF26E0	745
RtlDeleteBoundaryDescriptor	0000000078F15DE0	746
RtlDeleteCriticalSection	0000000078E7D1D0	747
RtlDeleteElementGenericTable	0000000078E9DC50	748
RtlDeleteElementGenericTableAvl	0000000078E9E480	749
RtlDeleteFunctionTable	0000000078F15D40	750
RtlDeleteHashTable	0000000078F18770	751
RtlDeleteNoSplay	0000000078EF0230	752
RtlDeleteRegistryValue	0000000078F3EC30	753
RtlDeleteResource	0000000078E92060	754
RtlDeleteSecurityObject	0000000078F16290	755
RtlDeleteTimer	0000000078E5DAA0	756
RtlDeleteTimerQueue	0000000078F1BF30	757
RtlDeleteTimerQueueEx	0000000078F1BD60	758
RtlDeleteUmsCompletionList	0000000078F16080	759
RtlDeleteUmsThreadContext	0000000078F16010	760
RtlDequeueUmsCompletionListItems	0000000078EF5CC0	761
RtlDeregisterSecureMemoryCacheCallback	0000000078F16E70	762
RtlDeregisterWait	0000000078E5CC70	763
RtlDeregisterWaitEx	0000000078E5EA90	764
RtlDestroyAtomTable	0000000078F18C70	765
RtlDestroyEnvironment	0000000078E99C60	766
RtlDestroyHandleTable	0000000078EA2C90	767
RtlDestroyHeap	0000000078F26B20	768
RtlDestroyMemoryBlockLookaside	0000000078F18990	769
RtlDestroyMemoryZone	0000000078F188D0	770
RtlDestroyProcessParameters	0000000078E90700	771
RtlDestroyQueryDebugBuffer	0000000078F06650	772
RtlDetectHeapLeaks	0000000078E913A0	773
RtlDetermineDosPathNameType_U	0000000078E93890	774
RtlDisableThreadProfiling	0000000078F16560	775
RtlDllShutdownInProgress	0000000078E5CDF0	776
RtlDnsHostNameToComputerName	0000000078E98EF0	777
RtlDoesFileExists_U	0000000078E950B0	778
RtlDosApplyFileIsolationRedirection_Ustr	0000000078E7FCE0	779
RtlDosPathNameToNtPathName_U	0000000078E6BBD0	780
RtlDosPathNameToNtPathName_U_WithStatus	0000000078E6E240	781
RtlDosPathNameToRelativeNtPathName_U	0000000078E6BAD0	782
RtlDosPathNameToRelativeNtPathName_U_WithStatus	0000000078E6FE90	783
RtlDosSearchPath_U	0000000078E94510	784
RtlDosSearchPath_Ustr	0000000078E91600	785
RtlDowncaseUnicodeChar	0000000078EF3020	786
RtlDowncaseUnicodeString	0000000078EA5A20	787
RtlDumpResource	0000000078F1C720	788
RtlDuplicateUnicodeString	0000000078E91B10	789
RtlEmptyAtomTable	0000000078F17180	790
RtlEnableEarlyCriticalSectionEventCreation	0000000078F018D0	791
RtlEnableThreadProfiling	0000000078F2A800	792
RtlEncodePointer	0000000078EA13F0	793
RtlEncodeSystemPointer	0000000078EA3140	794
RtlEndEnumerationHashTable	0000000078EFC220	795
RtlEndWeakEnumerationHashTable	0000000078F041B0	796
RtlEnterCriticalSection	0000000078E7CFF0	797
RtlEnterUmsSchedulingMode	0000000078F315D0	798
RtlEnumProcessHeaps	0000000078F10120	799
RtlEnumerateEntryHashTable	0000000078EFC260	800
RtlEnumerateGenericTable	0000000078EFBA60	801
RtlEnumerateGenericTableAvl	0000000078E9E040	802
RtlEnumerateGenericTableLikeADirectory	0000000078EFB810	803
RtlEnumerateGenericTableWithoutSplaying	0000000078EA05D0	804
RtlEnumerateGenericTableWithoutSplayingAvl	0000000078E9DFE0	805
RtlEqualComputerName	0000000078F3EDB0	806
RtlEqualDomainName	0000000078E964B0	807
RtlEqualLuid	0000000078EF3B10	808
RtlEqualPrefixSid	0000000078EF3C20	809
RtlEqualSid	0000000078E67370	810
RtlEqualString	0000000078E98560	811
RtlEqualUnicodeString	0000000078E703F0	812
RtlEraseUnicodeString	0000000078EF3CA0	813
RtlEthernetAddressToStringA	0000000078EEFD60	814
RtlEthernetAddressToStringW	0000000078EEFCF0	815
RtlEthernetStringToAddressA	0000000078EEFBB0	816
RtlEthernetStringToAddressW	0000000078EEFA80	817
RtlExecuteUmsThread	0000000078F059C0	818
RtlExitUserProcess	0000000078E8BFB0	819
RtlExitUserThread	0000000078E93EB0	820
RtlExpandEnvironmentStrings	0000000078E8F640	821
RtlExpandEnvironmentStrings_U	0000000078E90BA0	822
RtlExpandHashTable	0000000078F34D00	823
RtlExtendMemoryBlockLookaside	0000000078F0C360	824
RtlExtendMemoryZone	0000000078F0C260	825
RtlFillMemory	0000000078EBBEB0	826
RtlFinalReleaseOutOfProcessMemoryStream	0000000078EF6F10	827
RtlFindAceByType	0000000078EF31F0	828
RtlFindActivationContextSectionGuid	0000000078E84700	829
RtlFindActivationContextSectionString	0000000078E80A40	830
RtlFindCharInUnicodeString	0000000078E85DB0	831
RtlFindClearBits	0000000078F09450	832
RtlFindClearBitsAndSet	0000000078E685C0	833
RtlFindClearRuns	0000000078EF2B60	834
RtlFindClosestEncodableLength	0000000078EF1B90	835
RtlFindLastBackwardRunClear	0000000078EFD080	836
RtlFindLeastSignificantBit	0000000078EA2050	837
RtlFindLongestRunClear	0000000078EFD360	838
RtlFindMessage	0000000078E93560	839
RtlFindMostSignificantBit	0000000078EA2030	840
RtlFindNextForwardRunClear	0000000078EFD220	841
RtlFindSetBits	0000000078F090D0	842
RtlFindSetBitsAndClear	0000000078F0AC80	843
RtlFirstEntrySList	0000000078EBB280	844
RtlFirstFreeAce	0000000078E98CD0	845
RtlFlsAlloc	0000000078E68FF0	846
RtlFlsFree	0000000078E68200	847
RtlFlushSecureMemoryCache	0000000078F0C140	848
RtlFormatCurrentUserKeyPath	0000000078E6D3E0	849
RtlFormatMessage	0000000078F08B80	850
RtlFormatMessageEx	0000000078EA0B60	851
RtlFreeActivationContextStack	0000000078E926A0	852
RtlFreeAnsiString	0000000078E81840	853
RtlFreeHandle	0000000078EA3690	854
RtlFreeHeap	0000000078E7A020	855
RtlFreeMemoryBlockLookaside	0000000078F74070	856
RtlFreeOemString	0000000078F3DFE0	857
RtlFreeSid	0000000078E68710	858
RtlFreeThreadActivationContextStack	0000000078F19A60	859
RtlFreeUnicodeString	0000000078E81840	860
RtlFreeUserStack	0000000078EA2CE0	861
RtlGUIDFromString	0000000078E9ECB0	862
RtlGenerate8dot3Name	0000000078EFAC70	863
RtlGetAce	0000000078EA2F60	864
RtlGetActiveActivationContext	0000000078E872F0	865
RtlGetCallersAddress	0000000078F12480	866
RtlGetCompressionWorkSpaceSize	0000000078EF1290	867
RtlGetControlSecurityDescriptor	0000000078EA2C70	868
RtlGetCriticalSectionRecursionCount	0000000078EA49D0	869
RtlGetCurrentDirectory_U	0000000078E672B0	870
RtlGetCurrentPeb	0000000078EFAB60	871
RtlGetCurrentProcessorNumber	0000000078EB9380	872
RtlGetCurrentProcessorNumberEx	0000000078EB93A0	873
RtlGetCurrentTransaction	0000000078EA3940	874
RtlGetCurrentUmsThread	0000000078EA4FB0	875
RtlGetDaclSecurityDescriptor	0000000078EA3340	876
RtlGetElementGenericTable	0000000078EA2980	877
RtlGetElementGenericTableAvl	0000000078EFB940	878
RtlGetEnabledExtendedFeatures	0000000078EEF890	879
RtlGetExtendedContextLength	0000000078EF0830	880
RtlGetExtendedFeaturesMask	0000000078EF0810	881
RtlGetFileMUIPath	0000000078F53350	882
RtlGetFrame	0000000078F01E40	883
RtlGetFullPathName_U	0000000078E6C910	884
RtlGetFullPathName_UEx	0000000078E6BA30	885
RtlGetFullPathName_UstrEx	0000000078E848D0	886
RtlGetFunctionTableListHead	0000000078EF31E0	887
RtlGetGroupSecurityDescriptor	0000000078EF39B0	888
RtlGetIntegerAtom	0000000078E68520	889
RtlGetLastNtStatus	0000000078EFAB40	890
RtlGetLastWin32Error	0000000078EFAB20	891
RtlGetLengthWithoutLastFullDosOrNtPathElement	0000000078E61200	892
RtlGetLengthWithoutTrailingPathSeperators	0000000078EF73E0	893
RtlGetLocaleFileMappingAddress	0000000078E60D30	894
RtlGetLongestNtPathLength	0000000078EA2020	895
RtlGetNativeSystemInformation	0000000078EB9C00	896
RtlGetNextEntryHashTable	0000000078EFC310	897
RtlGetNextUmsListItem	0000000078EF5C30	898
RtlGetNtGlobalFlags	0000000078EA3F00	899
RtlGetNtProductType	0000000078E9F9C0	900
RtlGetNtVersionNumbers	0000000078EA3590	901
RtlGetOwnerSecurityDescriptor	0000000078EF3A00	902
RtlGetParentLocaleName	0000000078E6DA40	903
RtlGetProcessHeaps	0000000078F101F0	904
RtlGetProcessPreferredUILanguages	0000000078F50470	905
RtlGetProductInfo	0000000078EA36E0	906
RtlGetSaclSecurityDescriptor	0000000078EA25D0	907
RtlGetSecurityDescriptorRMControl	0000000078EF3950	908
RtlGetSetBootStatusData	0000000078EF0440	909
RtlGetSystemPreferredUILanguages	0000000078F50EB0	910
RtlGetThreadErrorMode	0000000078F01E60	911
RtlGetThreadLangIdByIndex	0000000078F4F020	912
RtlGetThreadPreferredUILanguages	0000000078E78640	913
RtlGetUILanguageInfo	0000000078F4FDC0	914
RtlGetUmsCompletionListEvent	0000000078EF5C60	915
RtlGetUnloadEventTrace	0000000078EF7330	916
RtlGetUnloadEventTraceEx	0000000078EF7300	917
RtlGetUserInfoHeap	0000000078F3D760	918
RtlGetUserPreferredUILanguages	0000000078F513E0	919
RtlGetVersion	0000000078E9FA00	920
RtlHashUnicodeString	0000000078EA4140	921
RtlHeapTrkInitialize	0000000078F37580	922
RtlIdentifierAuthoritySid	0000000078EA2840	923
RtlIdnToAscii	0000000078F37C90	924
RtlIdnToNameprepUnicode	0000000078F37C60	925
RtlIdnToUnicode	0000000078F37DE0	926
RtlImageDirectoryEntryToData	0000000078E82880	927
RtlImageNtHeader	0000000078E8C330	928
RtlImageNtHeaderEx	0000000078E7D6F0	929
RtlImageRvaToSection	0000000078EF3100	930
RtlImageRvaToVa	0000000078EFDBD0	931
RtlImpersonateSelf	0000000078E9DFC0	932
RtlImpersonateSelfEx	0000000078E9DE90	933
RtlInitAnsiString	0000000078E9B470	934
RtlInitAnsiStringEx	0000000078EA4750	935
RtlInitBarrier	0000000078EFCEA0	936
RtlInitCodePageTable	0000000078EA2E60	937
RtlInitEnumerationHashTable	0000000078F041D0	938
RtlInitMemoryStream	0000000078EF6F10	939
RtlInitNlsTables	0000000078EFF370	940
RtlInitOutOfProcessMemoryStream	0000000078EF6F10	941
RtlInitString	0000000078E9B470	942
RtlInitUnicodeString	0000000078E8C2D0	943
RtlInitUnicodeStringEx	0000000078E6B1D0	944
RtlInitWeakEnumerationHashTable	0000000078F08C10	945
RtlInitializeAtomPackage	0000000078EF2510	946
RtlInitializeBitMap	0000000078EA4FA0	947
RtlInitializeConditionVariable	0000000078EA33B0	948
RtlInitializeContext	0000000078F18A80	949
RtlInitializeCriticalSection	0000000078E7D3C0	950
RtlInitializeCriticalSectionAndSpinCount	0000000078E81E10	951
RtlInitializeCriticalSectionEx	0000000078E826B0	952
RtlInitializeExtendedContext	0000000078EF08D0	953
RtlInitializeGenericTable	0000000078EA2FC0	954
RtlInitializeGenericTableAvl	0000000078EF0150	955
RtlInitializeHandleTable	0000000078E99B80	956
RtlInitializeNtUserPfn	0000000078EA6C58	957
RtlInitializeRXact	0000000078F30A30	958
RtlInitializeResource	0000000078E8FF90	959
RtlInitializeSListHead	0000000078E9F990	960
RtlInitializeSRWLock	0000000078EA33B0	961
RtlInitializeSid	0000000078E9D430	962
RtlInsertElementGenericTable	0000000078E9D770	963
RtlInsertElementGenericTableAvl	0000000078E9E340	964
RtlInsertElementGenericTableFull	0000000078E9D7E0	965
RtlInsertElementGenericTableFullAvl	0000000078E9E200	966
RtlInsertEntryHashTable	0000000078E9F390	967
RtlInstallFunctionTableCallback	0000000078E9A790	968
RtlInt64ToUnicodeString	0000000078F3E530	969
RtlIntegerToChar	0000000078E82520	970
RtlIntegerToUnicodeString	0000000078E8BBA0	971
RtlInterlockedClearBitRun	0000000078EA2520	972
RtlInterlockedFlushSList	0000000078EA4F90	973
RtlInterlockedPopEntrySList	0000000078EBB2B0	974
RtlInterlockedPushEntrySList	0000000078EA4A00	975
RtlInterlockedPushListSList	0000000078EBB410	976
RtlInterlockedSetBitRun	0000000078EFD160	977
RtlIoDecodeMemIoResource	0000000078EF1CB0	978
RtlIoEncodeMemIoResource	0000000078EF1E40	979
RtlIpv4AddressToStringA	0000000078EA3610	980
RtlIpv4AddressToStringExA	0000000078EFB590	981
RtlIpv4AddressToStringExW	0000000078EA0850	982
RtlIpv4AddressToStringW	0000000078EA0800	983
RtlIpv4StringToAddressA	0000000078EA3F80	984
RtlIpv4StringToAddressExA	0000000078EFB110	985
RtlIpv4StringToAddressExW	0000000078E9EA40	986
RtlIpv4StringToAddressW	0000000078E9EA90	987
RtlIpv6AddressToStringA	0000000078EEFDC0	988
RtlIpv6AddressToStringExA	0000000078EFB650	989
RtlIpv6AddressToStringExW	0000000078E9E950	990
RtlIpv6AddressToStringW	0000000078E9E750	991
RtlIpv6StringToAddressA	0000000078EA4C90	992
RtlIpv6StringToAddressExA	0000000078EFB300	993
RtlIpv6StringToAddressExW	0000000078EA1100	994
RtlIpv6StringToAddressW	0000000078EA11A0	995
RtlIsActivationContextActive	0000000078EFF990	996
RtlIsCriticalSectionLocked	0000000078EF6EE0	997
RtlIsCriticalSectionLockedByThread	0000000078E624F0	998
RtlIsCurrentThreadAttachExempt	0000000078EFF580	999
RtlIsDosDeviceName_U	0000000078E6EED0	1000
RtlIsGenericTableEmpty	0000000078EA38A0	1001
RtlIsGenericTableEmptyAvl	0000000078E9DFD0	1002
RtlIsNameInExpression	0000000078F41250	1003
RtlIsNameLegalDOS8Dot3	0000000078F03DB0	1004
RtlIsNormalizedString	0000000078F371A0	1005
RtlIsTextUnicode	0000000078EA5530	1006
RtlIsThreadWithinLoaderCallout	0000000078EA2820	1007
RtlIsValidHandle	0000000078EA35C0	1008
RtlIsValidIndexHandle	0000000078EA3A20	1009
RtlIsValidLocaleName	0000000078F419E0	1010
RtlKnownExceptionFilter	0000000078EEE8D0	1011
RtlLCIDToCultureName	0000000078E74FF0	1012
RtlLargeIntegerToChar	0000000078EFCD50	1013
RtlLcidToLocaleName	0000000078E73600	1014
RtlLeaveCriticalSection	0000000078E6BF10	1015
RtlLengthRequiredSid	0000000078E9D410	1016
RtlLengthSecurityDescriptor	0000000078EA34C0	1017
RtlLengthSid	0000000078EA3AF0	1018
RtlLoadString	0000000078E91E20	1019
RtlLocalTimeToSystemTime	0000000078EF4440	1020
RtlLocaleNameToLcid	0000000078E6FCA0	1021
RtlLocateExtendedFeature	0000000078EFC1C0	1022
RtlLocateLegacyContext	0000000078EF07D0	1023
RtlLockBootStatusData	0000000078EFC030	1024
RtlLockCurrentThread	0000000078F07D00	1025
RtlLockHeap	0000000078E8BB30	1026
RtlLockMemoryBlockLookaside	0000000078F33E70	1027
RtlLockMemoryStreamRegion	0000000078EF6F00	1028
RtlLockMemoryZone	0000000078F33D60	1029
RtlLockModuleSection	0000000078F2C9E0	1030
RtlLogStackBackTrace	0000000078F12730	1031
RtlLookupAtomInAtomTable	0000000078E6A6A0	1032
RtlLookupElementGenericTable	0000000078E9DB60	1033
RtlLookupElementGenericTableAvl	0000000078E9E3B0	1034
RtlLookupElementGenericTableFull	0000000078EFBAC0	1035
RtlLookupElementGenericTableFullAvl	0000000078E9E6D0	1036
RtlLookupEntryHashTable	0000000078E9F290	1037
RtlLookupFunctionEntry	0000000078E86FE0	1038
RtlLookupFunctionTable	0000000078E86E60	1039
RtlMakeSelfRelativeSD	0000000078E9A290	1040
RtlMapGenericMask	0000000078E96BC0	1041
RtlMapSecurityErrorToNtStatus	0000000078EF3750	1042
RtlMoveMemory	0000000078EA6FD0	1043
RtlMultiAppendUnicodeStringBuffer	0000000078E950C0	1044
RtlMultiByteToUnicodeN	0000000078E7EE20	1045
RtlMultiByteToUnicodeSize	0000000078EA2960	1046
RtlMultipleAllocateHeap	0000000078F2DA30	1047
RtlMultipleFreeHeap	0000000078F16F10	1048
RtlNewInstanceSecurityObject	0000000078F33FB0	1049
RtlNewSecurityGrantedAccess	0000000078F015D0	1050
RtlNewSecurityObject	0000000078F32040	1051
RtlNewSecurityObjectEx	0000000078F32080	1052
RtlNewSecurityObjectWithMultipleInheritance	0000000078F320F0	1053
RtlNormalizeProcessParams	0000000078E9F410	1054
RtlNormalizeString	0000000078F37220	1055
RtlNtPathNameToDosPathName	0000000078E5E640	1056
RtlNtStatusToDosError	0000000078E65C10	1057
RtlNtStatusToDosErrorNoTeb	0000000078E65AF0	1058
RtlNtdllName	0000000078E574C8	1059
RtlNumberGenericTableElements	0000000078EA2660	1060
RtlNumberGenericTableElementsAvl	0000000078EA2010	1061
RtlNumberOfClearBits	0000000078EFD340	1062
RtlNumberOfSetBits	0000000078EF29B0	1063
RtlNumberOfSetBitsUlongPtr	0000000078EEE5F0	1064
RtlOemStringToUnicodeSize	0000000078EFD580	1065
RtlOemStringToUnicodeString	0000000078E9A4B0	1066
RtlOemToUnicodeN	0000000078E9A580	1067
RtlOpenCurrentUser	0000000078E6C990	1068
RtlOwnerAcesPresent	0000000078F04C70	1069
RtlPcToFileHeader	0000000078E5F170	1070
RtlPinAtomInAtomTable	0000000078F10BC0	1071
RtlPopFrame	0000000078EA3AA0	1072
RtlPrefixString	0000000078EFD400	1073
RtlPrefixUnicodeString	0000000078E61350	1074
RtlPrepareForProcessCloning	0000000078F195E0	1075
RtlProcessFlsData	0000000078E8BC30	1076
RtlProtectHeap	0000000078F1F140	1077
RtlPushFrame	0000000078EA3D40	1078
RtlQueryActivationContextApplicationSettings	0000000078F0B410	1079
RtlQueryAtomInAtomTable	0000000078F109D0	1080
RtlQueryCriticalSectionOwner	0000000078F0A650	1081
RtlQueryDepthSList	0000000078EA49F0	1082
RtlQueryDynamicTimeZoneInformation	0000000078F40BA0	1083
RtlQueryElevationFlags	0000000078EA38B0	1084
RtlQueryEnvironmentVariable	0000000078E81870	1085
RtlQueryEnvironmentVariable_U	0000000078E8C100	1086
RtlQueryHeapInformation	0000000078F25EA0	1087
RtlQueryInformationAcl	0000000078E98C40	1088
RtlQueryInformationActivationContext	0000000078E8E960	1089
RtlQueryInformationActiveActivationContext	0000000078E94F50	1090
RtlQueryInterfaceMemoryStream	0000000078EF6F00	1091
RtlQueryModuleInformation	0000000078F30DA0	1092
RtlQueryPerformanceCounter	0000000078EA4BC0	1093
RtlQueryPerformanceFrequency	0000000078EA27C0	1094
RtlQueryProcessBackTraceInformation	0000000078F00FD0	1095
RtlQueryProcessDebugInformation	0000000078F3C0E0	1096
RtlQueryProcessHeapInformation	0000000078F25F40	1097
RtlQueryProcessLockInformation	0000000078F10560	1098
RtlQueryRegistryValues	0000000078F402A0	1099
RtlQuerySecurityObject	0000000078EF69B0	1100
RtlQueryTagHeap	0000000078F113F0	1101
RtlQueryThreadProfiling	0000000078EF7580	1102
RtlQueryTimeZoneInformation	0000000078F40BB0	1103
RtlQueryUmsThreadInformation	0000000078EF5B80	1104
